child 10064 created, exec 1012, timing 792
child 10065 created, exec 894, timing 244
child 10066 created, exec 995, timing 989
child 10067 created, exec 1185, timing 850
child 10068 created, exec 569, timing 290
child 10069 created, exec 775, timing 495
child 10070 created, exec 1471, timing 975
child 10071 created, exec 828, timing 234
child 10072 created, exec 765, timing 533
child 10073 created, exec 1402, timing 979
total cpu burst time is 9896
WAIT_Q(10065) remaining_io_time: 15
RUN _Q(10066) count: 2231, tq: 28.
WAIT_Q(10065) remaining_io_time: 14
RUN _Q(10066) count: 2232, tq: 27.
WAIT_Q(10065) remaining_io_time: 13
RUN _Q(10066) count: 2233, tq: 26.
WAIT_Q(10065) remaining_io_time: 12
RUN _Q(10066) count: 2234, tq: 25.
WAIT_Q(10065) remaining_io_time: 11
RUN _Q(10066) count: 2235, tq: 24.
WAIT_Q(10065) remaining_io_time: 10
RUN _Q(10066) count: 2236, tq: 23.
WAIT_Q(10065) remaining_io_time: 9
RUN _Q(10066) count: 2237, tq: 22.
WAIT_Q(10065) remaining_io_time: 8
RUN _Q(10066) count: 2238, tq: 21.
WAIT_Q(10065) remaining_io_time: 7
RUN _Q(10066) count: 2239, tq: 20.
WAIT_Q(10065) remaining_io_time: 6
RUN _Q(10066) count: 2240, tq: 19.
WAIT_Q(10065) remaining_io_time: 5
RUN _Q(10066) count: 2241, tq: 18.
WAIT_Q(10065) remaining_io_time: 4
RUN _Q(10066) count: 2242, tq: 17.
WAIT_Q(10065) remaining_io_time: 3
RUN _Q(10066) count: 2243, tq: 16.
WAIT_Q(10065) remaining_io_time: 2
RUN _Q(10066) count: 2244, tq: 15.
WAIT_Q(10065) remaining_io_time: 1
RUN _Q(10066) count: 2245, tq: 14.
WAIT_Q(10065) remaining_io_time: 0
RUN _Q(10065) count: 2246, tq: 30.
RUN _Q(10065) count: 2247, tq: 29.
RUN _Q(10065) count: 2248, tq: 28.
RUN _Q(10065) count: 2249, tq: 27.
RUN _Q(10065) count: 2250, tq: 26.
RUN _Q(10065) count: 2251, tq: 25.
RUN _Q(10065) count: 2252, tq: 24.
RUN _Q(10065) count: 2253, tq: 23.
RUN _Q(10065) count: 2254, tq: 22.
RUN _Q(10065) count: 2255, tq: 21.
RUN _Q(10065) count: 2256, tq: 20.
RUN _Q(10065) count: 2257, tq: 19.
RUN _Q(10065) count: 2258, tq: 18.
RUN _Q(10065) count: 2259, tq: 17.
RUN _Q(10065) count: 2260, tq: 16.
RUN _Q(10065) count: 2261, tq: 15.
RUN _Q(10065) count: 2262, tq: 14.
RUN _Q(10065) count: 2263, tq: 13.
RUN _Q(10065) count: 2264, tq: 12.
RUN _Q(10065) count: 2265, tq: 11.
RUN _Q(10065) count: 2266, tq: 10.
RUN _Q(10065) count: 2267, tq: 9.
RUN _Q(10065) count: 2268, tq: 8.
RUN _Q(10065) count: 2269, tq: 7.
RUN _Q(10065) count: 2270, tq: 6.
RUN _Q(10065) count: 2271, tq: 5.
RUN _Q(10065) count: 2272, tq: 4.
RUN _Q(10065) count: 2273, tq: 3.
RUN _Q(10065) count: 2274, tq: 2.
RUN _Q(10065) count: 2275, tq: 1.
RUN _Q(10065) count: 2276, tq: 0. go to end
RUN _Q(10066) count: 2277, tq: 13.
RUN _Q(10066) count: 2278, tq: 12.
RUN _Q(10066) count: 2279, tq: 11.
RUN _Q(10066) count: 2280, tq: 10.
RUN _Q(10066) count: 2281, tq: 9.
RUN _Q(10066) count: 2282, tq: 8.
RUN _Q(10066) count: 2283, tq: 7.
RUN _Q(10066) count: 2284, tq: 6.
RUN _Q(10066) count: 2285, tq: 5.
RUN _Q(10066) count: 2286, tq: 4.
RUN _Q(10066) count: 2287, tq: 3.
RUN _Q(10066) count: 2288, tq: 2.
RUN _Q(10066) count: 2289, tq: 1.
RUN _Q(10066) count: 2290, tq: 0. go to end
RUN _Q(10067) count: 2291, tq: 30.
RUN _Q(10067) count: 2292, tq: 29.
RUN _Q(10067) count: 2293, tq: 28.
RUN _Q(10067) count: 2294, tq: 27.
RUN _Q(10067) count: 2295, tq: 26.
RUN _Q(10067) count: 2296, tq: 25.
RUN _Q(10067) count: 2297, tq: 24.
RUN _Q(10067) count: 2298, tq: 23.
RUN _Q(10067) count: 2299, tq: 22.
RUN _Q(10067) count: 2300, tq: 21.
RUN _Q(10067) count: 2301, tq: 20.
RUN _Q(10067) count: 2302, tq: 19.
RUN _Q(10067) count: 2303, tq: 18.
RUN _Q(10067) count: 2304, tq: 17.
RUN _Q(10067) count: 2305, tq: 16.
RUN _Q(10067) count: 2306, tq: 15.
RUN _Q(10067) count: 2307, tq: 14.
RUN _Q(10067) count: 2308, tq: 13.
RUN _Q(10067) count: 2309, tq: 12.
RUN _Q(10067) count: 2310, tq: 11.
RUN _Q(10067) count: 2311, tq: 10.
RUN _Q(10067) count: 2312, tq: 9.
RUN _Q(10067) count: 2313, tq: 8.
RUN _Q(10067) count: 2314, tq: 7.
RUN _Q(10067) count: 2315, tq: 6.
RUN _Q(10067) count: 2316, tq: 5.
RUN _Q(10067) count: 2317, tq: 4.
RUN _Q(10067) count: 2318, tq: 3.
RUN _Q(10067) count: 2319, tq: 2.
RUN _Q(10067) count: 2320, tq: 1.
RUN _Q(10067) count: 2321, tq: 0. go to end
RUN _Q(10068) count: 2322, tq: 30.
RUN _Q(10068) count: 2323, tq: 29.
RUN _Q(10068) count: 2324, tq: 28.
RUN _Q(10068) count: 2325, tq: 27.
RUN _Q(10068) count: 2326, tq: 26.
RUN _Q(10068) count: 2327, tq: 25.
RUN _Q(10068) count: 2328, tq: 24.
RUN _Q(10068) count: 2329, tq: 23.
RUN _Q(10068) count: 2330, tq: 22.
RUN _Q(10068) count: 2331, tq: 21.
RUN _Q(10068) count: 2332, tq: 20.
RUN _Q(10068) count: 2333, tq: 19.
RUN _Q(10068) count: 2334, tq: 18.
RUN _Q(10068) count: 2335, tq: 17.
RUN _Q(10068) count: 2336, tq: 16.
RUN _Q(10068) count: 2337, tq: 15.
RUN _Q(10068) count: 2338, tq: 14.
RUN _Q(10068) count: 2339, tq: 13.
RUN _Q(10068) count: 2340, tq: 12.
RUN _Q(10068) count: 2341, tq: 11.
RUN _Q(10068) count: 2342, tq: 10.
RUN _Q(10068) count: 2343, tq: 9.
RUN _Q(10068) count: 2344, tq: 8.
RUN _Q(10068) count: 2345, tq: 7.
RUN _Q(10068) count: 2346, tq: 6.
RUN _Q(10068) count: 2347, tq: 5.
RUN _Q(10068) count: 2348, tq: 4.
RUN _Q(10068) count: 2349, tq: 3.
RUN _Q(10068) count: 2350, tq: 2.
RUN _Q(10068) count: 2351, tq: 1.
RUN _Q(10068) count: 2352, tq: 0. go to end
RUN _Q(10069) count: 2353, tq: 30.
RUN _Q(10069) count: 2354, tq: 29.
RUN _Q(10069) count: 2355, tq: 28.
RUN _Q(10069) count: 2356, tq: 27.
RUN _Q(10069) count: 2357, tq: 26.
RUN _Q(10069) count: 2358, tq: 25.
RUN _Q(10069) count: 2359, tq: 24.
RUN _Q(10069) count: 2360, tq: 23.
RUN _Q(10069) count: 2361, tq: 22.
RUN _Q(10069) count: 2362, tq: 21.
RUN _Q(10069) count: 2363, tq: 20.
RUN _Q(10069) count: 2364, tq: 19.
RUN _Q(10069) count: 2365, tq: 18.
RUN _Q(10069) count: 2366, tq: 17.
RUN _Q(10069) count: 2367, tq: 16.
RUN _Q(10069) count: 2368, tq: 15.
RUN _Q(10069) count: 2369, tq: 14.
RUN _Q(10069) count: 2370, tq: 13.
RUN _Q(10069) count: 2371, tq: 12.
RUN _Q(10069) count: 2372, tq: 11.
RUN _Q(10069) count: 2373, tq: 10.
RUN _Q(10069) count: 2374, tq: 9.
RUN _Q(10069) count: 2375, tq: 8.
RUN _Q(10069) count: 2376, tq: 7.
RUN _Q(10069) count: 2377, tq: 6.
RUN _Q(10069) count: 2378, tq: 5.
RUN _Q(10069) count: 2379, tq: 4.
RUN _Q(10069) count: 2380, tq: 3.
RUN _Q(10069) count: 2381, tq: 2.
RUN _Q(10069) count: 2382, tq: 1.
RUN _Q(10069) count: 2383, tq: 0. go to end
RUN _Q(10070) count: 2384, tq: 30.
RUN _Q(10070) count: 2385, tq: 29.
RUN _Q(10070) count: 2386, tq: 28.
RUN _Q(10070) count: 2387, tq: 27.
RUN _Q(10070) count: 2388, tq: 26.
RUN _Q(10070) count: 2389, tq: 25.
RUN _Q(10070) count: 2390, tq: 24.
RUN _Q(10070) count: 2391, tq: 23.
RUN _Q(10070) count: 2392, tq: 22.
RUN _Q(10070) count: 2393, tq: 21.
RUN _Q(10070) count: 2394, tq: 20.
RUN _Q(10070) count: 2395, tq: 19.
RUN _Q(10070) count: 2396, tq: 18.
RUN _Q(10070) count: 2397, tq: 17.
RUN _Q(10070) count: 2398, tq: 16.
RUN _Q(10070) count: 2399, tq: 15.
RUN _Q(10070) count: 2400, tq: 14.
RUN _Q(10070) count: 2401, tq: 13.
RUN _Q(10070) count: 2402, tq: 12.
RUN _Q(10070) count: 2403, tq: 11.
RUN _Q(10070) count: 2404, tq: 10.
RUN _Q(10070) count: 2405, tq: 9.
RUN _Q(10070) count: 2406, tq: 8.
RUN _Q(10070) count: 2407, tq: 7.
RUN _Q(10070) count: 2408, tq: 6.
RUN _Q(10070) count: 2409, tq: 5.
RUN _Q(10070) count: 2410, tq: 4.
RUN _Q(10070) count: 2411, tq: 3.
RUN _Q(10070) count: 2412, tq: 2.
RUN _Q(10070) count: 2413, tq: 1.
RUN _Q(10070) count: 2414, tq: 0. go to end
RUN _Q(10071) count: 2415, tq: 30.
RUN _Q(10071) count: 2416, tq: 29.
RUN _Q(10071) count: 2417, tq: 28.
RUN _Q(10071) count: 2418, tq: 27.
RUN _Q(10071) count: 2419, tq: 26.
RUN _Q(10071) count: 2420, tq: 25.
RUN _Q(10071) count: 2421, tq: 24.
RUN _Q(10071) count: 2422, tq: 23.
RUN _Q(10071) count: 2423, tq: 22.
RUN _Q(10071) count: 2424, tq: 21.
RUN _Q(10071) count: 2425, tq: 20.
RUN _Q(10071) count: 2426, tq: 19.
RUN _Q(10071) count: 2427, tq: 18.
RUN _Q(10071) count: 2428, tq: 17.
RUN _Q(10071) count: 2429, tq: 16.
RUN _Q(10071) count: 2430, tq: 15.
RUN _Q(10071) count: 2431, go to i.o
WAIT_Q(10071) remaining_io_time: 73
RUN _Q(10072) count: 2432, tq: 30.
WAIT_Q(10071) remaining_io_time: 72
RUN _Q(10072) count: 2433, tq: 29.
WAIT_Q(10071) remaining_io_time: 71
RUN _Q(10072) count: 2434, tq: 28.
WAIT_Q(10071) remaining_io_time: 70
RUN _Q(10072) count: 2435, tq: 27.
WAIT_Q(10071) remaining_io_time: 69
RUN _Q(10072) count: 2436, tq: 26.
WAIT_Q(10071) remaining_io_time: 68
RUN _Q(10072) count: 2437, tq: 25.
WAIT_Q(10071) remaining_io_time: 67
RUN _Q(10072) count: 2438, tq: 24.
WAIT_Q(10071) remaining_io_time: 66
RUN _Q(10072) count: 2439, tq: 23.
WAIT_Q(10071) remaining_io_time: 65
RUN _Q(10072) count: 2440, tq: 22.
WAIT_Q(10071) remaining_io_time: 64
RUN _Q(10072) count: 2441, tq: 21.
WAIT_Q(10071) remaining_io_time: 63
RUN _Q(10072) count: 2442, tq: 20.
WAIT_Q(10071) remaining_io_time: 62
RUN _Q(10072) count: 2443, tq: 19.
WAIT_Q(10071) remaining_io_time: 61
RUN _Q(10072) count: 2444, tq: 18.
WAIT_Q(10071) remaining_io_time: 60
RUN _Q(10072) count: 2445, tq: 17.
WAIT_Q(10071) remaining_io_time: 59
RUN _Q(10072) count: 2446, tq: 16.
WAIT_Q(10071) remaining_io_time: 58
RUN _Q(10072) count: 2447, tq: 15.
WAIT_Q(10071) remaining_io_time: 57
RUN _Q(10072) count: 2448, tq: 14.
WAIT_Q(10071) remaining_io_time: 56
RUN _Q(10072) count: 2449, tq: 13.
WAIT_Q(10071) remaining_io_time: 55
RUN _Q(10072) count: 2450, tq: 12.
WAIT_Q(10071) remaining_io_time: 54
RUN _Q(10072) count: 2451, tq: 11.
WAIT_Q(10071) remaining_io_time: 53
RUN _Q(10072) count: 2452, tq: 10.
WAIT_Q(10071) remaining_io_time: 52
RUN _Q(10072) count: 2453, tq: 9.
WAIT_Q(10071) remaining_io_time: 51
RUN _Q(10072) count: 2454, tq: 8.
WAIT_Q(10071) remaining_io_time: 50
RUN _Q(10072) count: 2455, tq: 7.
WAIT_Q(10071) remaining_io_time: 49
RUN _Q(10072) count: 2456, tq: 6.
WAIT_Q(10071) remaining_io_time: 48
RUN _Q(10072) count: 2457, tq: 5.
WAIT_Q(10071) remaining_io_time: 47
RUN _Q(10072) count: 2458, tq: 4.
WAIT_Q(10071) remaining_io_time: 46
RUN _Q(10072) count: 2459, tq: 3.
WAIT_Q(10071) remaining_io_time: 45
RUN _Q(10072) count: 2460, tq: 2.
WAIT_Q(10071) remaining_io_time: 44
RUN _Q(10072) count: 2461, tq: 1.
WAIT_Q(10071) remaining_io_time: 43
RUN _Q(10072) count: 2462, tq: 0. go to end
WAIT_Q(10071) remaining_io_time: 42
RUN _Q(10073) count: 2463, tq: 30.
WAIT_Q(10071) remaining_io_time: 41
RUN _Q(10073) count: 2464, tq: 29.
WAIT_Q(10071) remaining_io_time: 40
RUN _Q(10073) count: 2465, tq: 28.
WAIT_Q(10071) remaining_io_time: 39
RUN _Q(10073) count: 2466, tq: 27.
WAIT_Q(10071) remaining_io_time: 38
RUN _Q(10073) count: 2467, tq: 26.
WAIT_Q(10071) remaining_io_time: 37
RUN _Q(10073) count: 2468, tq: 25.
WAIT_Q(10071) remaining_io_time: 36
RUN _Q(10073) count: 2469, tq: 24.
WAIT_Q(10071) remaining_io_time: 35
RUN _Q(10073) count: 2470, tq: 23.
WAIT_Q(10071) remaining_io_time: 34
RUN _Q(10073) count: 2471, tq: 22.
WAIT_Q(10071) remaining_io_time: 33
RUN _Q(10073) count: 2472, tq: 21.
WAIT_Q(10071) remaining_io_time: 32
RUN _Q(10073) count: 2473, tq: 20.
WAIT_Q(10071) remaining_io_time: 31
RUN _Q(10073) count: 2474, tq: 19.
WAIT_Q(10071) remaining_io_time: 30
RUN _Q(10073) count: 2475, tq: 18.
WAIT_Q(10071) remaining_io_time: 29
RUN _Q(10073) count: 2476, tq: 17.
WAIT_Q(10071) remaining_io_time: 28
RUN _Q(10073) count: 2477, tq: 16.
WAIT_Q(10071) remaining_io_time: 27
RUN _Q(10073) count: 2478, tq: 15.
WAIT_Q(10071) remaining_io_time: 26
RUN _Q(10073) count: 2479, tq: 14.
WAIT_Q(10071) remaining_io_time: 25
RUN _Q(10073) count: 2480, tq: 13.
WAIT_Q(10071) remaining_io_time: 24
RUN _Q(10073) count: 2481, tq: 12.
WAIT_Q(10071) remaining_io_time: 23
RUN _Q(10073) count: 2482, tq: 11.
WAIT_Q(10071) remaining_io_time: 22
RUN _Q(10073) count: 2483, tq: 10.
WAIT_Q(10071) remaining_io_time: 21
RUN _Q(10073) count: 2484, tq: 9.
WAIT_Q(10071) remaining_io_time: 20
RUN _Q(10073) count: 2485, tq: 8.
WAIT_Q(10071) remaining_io_time: 19
RUN _Q(10073) count: 2486, tq: 7.
WAIT_Q(10071) remaining_io_time: 18
RUN _Q(10073) count: 2487, tq: 6.
WAIT_Q(10071) remaining_io_time: 17
RUN _Q(10073) count: 2488, tq: 5.
WAIT_Q(10071) remaining_io_time: 16
RUN _Q(10073) count: 2489, tq: 4.
WAIT_Q(10071) remaining_io_time: 15
RUN _Q(10073) count: 2490, tq: 3.
WAIT_Q(10071) remaining_io_time: 14
RUN _Q(10073) count: 2491, tq: 2.
WAIT_Q(10071) remaining_io_time: 13
RUN _Q(10073) count: 2492, tq: 1.
WAIT_Q(10071) remaining_io_time: 12
RUN _Q(10073) count: 2493, tq: 0. go to end
WAIT_Q(10071) remaining_io_time: 11
RUN _Q(10064) count: 2494, tq: 30.
WAIT_Q(10071) remaining_io_time: 10
RUN _Q(10064) count: 2495, tq: 29.
WAIT_Q(10071) remaining_io_time: 9
RUN _Q(10064) count: 2496, tq: 28.
WAIT_Q(10071) remaining_io_time: 8
RUN _Q(10064) count: 2497, tq: 27.
WAIT_Q(10071) remaining_io_time: 7
RUN _Q(10064) count: 2498, tq: 26.
WAIT_Q(10071) remaining_io_time: 6
RUN _Q(10064) count: 2499, tq: 25.
WAIT_Q(10071) remaining_io_time: 5
RUN _Q(10064) count: 2500, tq: 24.
WAIT_Q(10071) remaining_io_time: 4
RUN _Q(10064) count: 2501, tq: 23.
WAIT_Q(10071) remaining_io_time: 3
RUN _Q(10064) count: 2502, tq: 22.
WAIT_Q(10071) remaining_io_time: 2
RUN _Q(10064) count: 2503, tq: 21.
WAIT_Q(10071) remaining_io_time: 1
RUN _Q(10064) count: 2504, tq: 20.
WAIT_Q(10071) remaining_io_time: 0
RUN _Q(10071) count: 2505, tq: 30.
RUN _Q(10071) count: 2506, tq: 29.
RUN _Q(10071) count: 2507, tq: 28.
RUN _Q(10071) count: 2508, tq: 27.
RUN _Q(10071) count: 2509, tq: 26.
RUN _Q(10071) count: 2510, tq: 25.
RUN _Q(10071) count: 2511, tq: 24.
RUN _Q(10071) count: 2512, tq: 23.
RUN _Q(10071) count: 2513, tq: 22.
RUN _Q(10071) count: 2514, tq: 21.
RUN _Q(10071) count: 2515, tq: 20.
RUN _Q(10071) count: 2516, tq: 19.
RUN _Q(10071) count: 2517, tq: 18.
RUN _Q(10071) count: 2518, tq: 17.
RUN _Q(10071) count: 2519, tq: 16.
RUN _Q(10071) count: 2520, tq: 15.
RUN _Q(10071) count: 2521, tq: 14.
RUN _Q(10071) count: 2522, tq: 13.
RUN _Q(10071) count: 2523, tq: 12.
RUN _Q(10071) count: 2524, tq: 11.
RUN _Q(10071) count: 2525, tq: 10.
RUN _Q(10071) count: 2526, tq: 9.
RUN _Q(10071) count: 2527, tq: 8.
RUN _Q(10071) count: 2528, tq: 7.
RUN _Q(10071) count: 2529, tq: 6.
RUN _Q(10071) count: 2530, tq: 5.
RUN _Q(10071) count: 2531, tq: 4.
RUN _Q(10071) count: 2532, tq: 3.
RUN _Q(10071) count: 2533, tq: 2.
RUN _Q(10071) count: 2534, tq: 1.
RUN _Q(10071) count: 2535, tq: 0. go to end
RUN _Q(10064) count: 2536, tq: 19.
RUN _Q(10064) count: 2537, tq: 18.
RUN _Q(10064) count: 2538, tq: 17.
RUN _Q(10064) count: 2539, tq: 16.
RUN _Q(10064) count: 2540, tq: 15.
RUN _Q(10064) count: 2541, tq: 14.
RUN _Q(10064) count: 2542, tq: 13.
RUN _Q(10064) count: 2543, tq: 12.
RUN _Q(10064) count: 2544, tq: 11.
RUN _Q(10064) count: 2545, tq: 10.
RUN _Q(10064) count: 2546, tq: 9.
RUN _Q(10064) count: 2547, tq: 8.
RUN _Q(10064) count: 2548, tq: 7.
RUN _Q(10064) count: 2549, tq: 6.
RUN _Q(10064) count: 2550, tq: 5.
RUN _Q(10064) count: 2551, tq: 4.
RUN _Q(10064) count: 2552, tq: 3.
RUN _Q(10064) count: 2553, tq: 2.
RUN _Q(10064) count: 2554, tq: 1.
RUN _Q(10064) count: 2555, tq: 0. go to end
RUN _Q(10065) count: 2556, tq: 30.
RUN _Q(10065) count: 2557, tq: 29.
RUN _Q(10065) count: 2558, tq: 28.
RUN _Q(10065) count: 2559, tq: 27.
RUN _Q(10065) count: 2560, tq: 26.
RUN _Q(10065) count: 2561, tq: 25.
RUN _Q(10065) count: 2562, tq: 24.
RUN _Q(10065) count: 2563, tq: 23.
RUN _Q(10065) count: 2564, tq: 22.
RUN _Q(10065) count: 2565, tq: 21.
RUN _Q(10065) count: 2566, tq: 20.
RUN _Q(10065) count: 2567, tq: 19.
RUN _Q(10065) count: 2568, tq: 18.
RUN _Q(10065) count: 2569, tq: 17.
RUN _Q(10065) count: 2570, tq: 16.
RUN _Q(10065) count: 2571, tq: 15.
RUN _Q(10065) count: 2572, tq: 14.
RUN _Q(10065) count: 2573, tq: 13.
RUN _Q(10065) count: 2574, tq: 12.
RUN _Q(10065) count: 2575, tq: 11.
RUN _Q(10065) count: 2576, tq: 10.
RUN _Q(10065) count: 2577, tq: 9.
RUN _Q(10065) count: 2578, tq: 8.
RUN _Q(10065) count: 2579, tq: 7.
RUN _Q(10065) count: 2580, tq: 6.
RUN _Q(10065) count: 2581, tq: 5.
RUN _Q(10065) count: 2582, tq: 4.
RUN _Q(10065) count: 2583, tq: 3.
RUN _Q(10065) count: 2584, tq: 2.
RUN _Q(10065) count: 2585, tq: 1.
RUN _Q(10065) count: 2586, tq: 0. go to end
RUN _Q(10066) count: 2587, tq: 30.
RUN _Q(10066) count: 2588, tq: 29.
RUN _Q(10066) count: 2589, tq: 28.
RUN _Q(10066) count: 2590, tq: 27.
RUN _Q(10066) count: 2591, tq: 26.
RUN _Q(10066) count: 2592, tq: 25.
RUN _Q(10066) count: 2593, tq: 24.
RUN _Q(10066) count: 2594, tq: 23.
RUN _Q(10066) count: 2595, tq: 22.
RUN _Q(10066) count: 2596, tq: 21.
RUN _Q(10066) count: 2597, tq: 20.
RUN _Q(10066) count: 2598, tq: 19.
RUN _Q(10066) count: 2599, tq: 18.
RUN _Q(10066) count: 2600, tq: 17.
RUN _Q(10066) count: 2601, tq: 16.
RUN _Q(10066) count: 2602, tq: 15.
RUN _Q(10066) count: 2603, tq: 14.
RUN _Q(10066) count: 2604, tq: 13.
RUN _Q(10066) count: 2605, tq: 12.
RUN _Q(10066) count: 2606, tq: 11.
RUN _Q(10066) count: 2607, tq: 10.
RUN _Q(10066) count: 2608, tq: 9.
RUN _Q(10066) count: 2609, tq: 8.
RUN _Q(10066) count: 2610, tq: 7.
RUN _Q(10066) count: 2611, tq: 6.
RUN _Q(10066) count: 2612, tq: 5.
RUN _Q(10066) count: 2613, tq: 4.
RUN _Q(10066) count: 2614, tq: 3.
RUN _Q(10066) count: 2615, tq: 2.
RUN _Q(10066) count: 2616, tq: 1.
RUN _Q(10066) count: 2617, tq: 0. go to end
RUN _Q(10067) count: 2618, tq: 30.
RUN _Q(10067) count: 2619, tq: 29.
RUN _Q(10067) count: 2620, tq: 28.
RUN _Q(10067) count: 2621, tq: 27.
RUN _Q(10067) count: 2622, tq: 26.
RUN _Q(10067) count: 2623, tq: 25.
RUN _Q(10067) count: 2624, tq: 24.
RUN _Q(10067) count: 2625, tq: 23.
RUN _Q(10067) count: 2626, tq: 22.
RUN _Q(10067) count: 2627, tq: 21.
RUN _Q(10067) count: 2628, tq: 20.
RUN _Q(10067) count: 2629, tq: 19.
RUN _Q(10067) count: 2630, tq: 18.
RUN _Q(10067) count: 2631, tq: 17.
RUN _Q(10067) count: 2632, tq: 16.
RUN _Q(10067) count: 2633, tq: 15.
RUN _Q(10067) count: 2634, tq: 14.
RUN _Q(10067) count: 2635, tq: 13.
RUN _Q(10067) count: 2636, tq: 12.
RUN _Q(10067) count: 2637, tq: 11.
RUN _Q(10067) count: 2638, tq: 10.
RUN _Q(10067) count: 2639, tq: 9.
RUN _Q(10067) count: 2640, tq: 8.
RUN _Q(10067) count: 2641, tq: 7.
RUN _Q(10067) count: 2642, tq: 6.
RUN _Q(10067) count: 2643, tq: 5.
RUN _Q(10067) count: 2644, tq: 4.
RUN _Q(10067) count: 2645, tq: 3.
RUN _Q(10067) count: 2646, tq: 2.
RUN _Q(10067) count: 2647, tq: 1.
RUN _Q(10067) count: 2648, tq: 0. go to end
RUN _Q(10068) count: 2649, tq: 30.
RUN _Q(10068) count: 2650, tq: 29.
RUN _Q(10068) count: 2651, tq: 28.
RUN _Q(10068) count: 2652, tq: 27.
RUN _Q(10068) count: 2653, tq: 26.
RUN _Q(10068) count: 2654, tq: 25.
RUN _Q(10068) count: 2655, tq: 24.
RUN _Q(10068) count: 2656, tq: 23.
RUN _Q(10068) count: 2657, tq: 22.
RUN _Q(10068) count: 2658, tq: 21.
RUN _Q(10068) count: 2659, tq: 20.
RUN _Q(10068) count: 2660, tq: 19.
RUN _Q(10068) count: 2661, tq: 18.
RUN _Q(10068) count: 2662, tq: 17.
RUN _Q(10068) count: 2663, tq: 16.
RUN _Q(10068) count: 2664, tq: 15.
RUN _Q(10068) count: 2665, tq: 14.
RUN _Q(10068) count: 2666, tq: 13.
RUN _Q(10068) count: 2667, tq: 12.
RUN _Q(10068) count: 2668, tq: 11.
RUN _Q(10068) count: 2669, tq: 10.
RUN _Q(10068) count: 2670, tq: 9.
RUN _Q(10068) count: 2671, tq: 8.
RUN _Q(10068) count: 2672, tq: 7.
RUN _Q(10068) count: 2673, tq: 6.
RUN _Q(10068) count: 2674, tq: 5.
RUN _Q(10068) count: 2675, tq: 4.
RUN _Q(10068) count: 2676, tq: 3.
RUN _Q(10068) count: 2677, tq: 2.
RUN _Q(10068) count: 2678, tq: 1.
RUN _Q(10068) count: 2679, tq: 0. go to end
RUN _Q(10069) count: 2680, tq: 30.
RUN _Q(10069) count: 2681, tq: 29.
RUN _Q(10069) count: 2682, tq: 28.
RUN _Q(10069) count: 2683, tq: 27.
RUN _Q(10069) count: 2684, tq: 26.
RUN _Q(10069) count: 2685, tq: 25.
RUN _Q(10069) count: 2686, tq: 24.
RUN _Q(10069) count: 2687, tq: 23.
RUN _Q(10069) count: 2688, tq: 22.
RUN _Q(10069) count: 2689, tq: 21.
RUN _Q(10069) count: 2690, tq: 20.
RUN _Q(10069) count: 2691, tq: 19.
RUN _Q(10069) count: 2692, tq: 18.
RUN _Q(10069) count: 2693, tq: 17.
RUN _Q(10069) count: 2694, tq: 16.
RUN _Q(10069) count: 2695, tq: 15.
RUN _Q(10069) count: 2696, tq: 14.
RUN _Q(10069) count: 2697, tq: 13.
RUN _Q(10069) count: 2698, tq: 12.
RUN _Q(10069) count: 2699, tq: 11.
RUN _Q(10069) count: 2700, tq: 10.
RUN _Q(10069) count: 2701, tq: 9.
RUN _Q(10069) count: 2702, tq: 8.
RUN _Q(10069) count: 2703, tq: 7.
RUN _Q(10069) count: 2704, tq: 6.
RUN _Q(10069) count: 2705, tq: 5.
RUN _Q(10069) count: 2706, tq: 4.
RUN _Q(10069) count: 2707, tq: 3.
RUN _Q(10069) count: 2708, tq: 2.
RUN _Q(10069) count: 2709, tq: 1.
RUN _Q(10069) count: 2710, tq: 0. go to end
RUN _Q(10070) count: 2711, tq: 30.
RUN _Q(10070) count: 2712, tq: 29.
RUN _Q(10070) count: 2713, tq: 28.
RUN _Q(10070) count: 2714, tq: 27.
RUN _Q(10070) count: 2715, tq: 26.
RUN _Q(10070) count: 2716, tq: 25.
RUN _Q(10070) count: 2717, tq: 24.
RUN _Q(10070) count: 2718, tq: 23.
RUN _Q(10070) count: 2719, tq: 22.
RUN _Q(10070) count: 2720, tq: 21.
RUN _Q(10070) count: 2721, tq: 20.
RUN _Q(10070) count: 2722, tq: 19.
RUN _Q(10070) count: 2723, tq: 18.
RUN _Q(10070) count: 2724, tq: 17.
RUN _Q(10070) count: 2725, tq: 16.
RUN _Q(10070) count: 2726, tq: 15.
RUN _Q(10070) count: 2727, tq: 14.
RUN _Q(10070) count: 2728, tq: 13.
RUN _Q(10070) count: 2729, tq: 12.
RUN _Q(10070) count: 2730, tq: 11.
RUN _Q(10070) count: 2731, tq: 10.
RUN _Q(10070) count: 2732, tq: 9.
RUN _Q(10070) count: 2733, tq: 8.
RUN _Q(10070) count: 2734, tq: 7.
RUN _Q(10070) count: 2735, tq: 6.
RUN _Q(10070) count: 2736, tq: 5.
RUN _Q(10070) count: 2737, tq: 4.
RUN _Q(10070) count: 2738, tq: 3.
RUN _Q(10070) count: 2739, tq: 2.
RUN _Q(10070) count: 2740, tq: 1.
RUN _Q(10070) count: 2741, tq: 0. go to end
RUN _Q(10072) count: 2742, tq: 30.
